File Name,Estimated Clock Period,BRAM_18K,DSP,FF,LUT,URAM,BRAM_18K percentage,DSP percentage,FF percentage,LUT percentage
u_n_n_u_u_d_ap__not__ar_ap_bs,7.005,8,2,627,1099,0,2.85714285714286,0.909090909090909,0.589285714285714,2.06578947368421
n_u_u_n_u_d_ap__ar__ap_bs,7.005,8,2,627,1099,0,2.85714285714286,0.909090909090909,0.589285714285714,2.06578947368421
n_n_u_u_u_d_ar_ap__ap__ap,7.005,6,2,631,1101,0,2.14285714285714,0.909090909090909,0.593045112781955,2.06954887218045
n_u_n_n_n_d_bs__ap__ap_bs,7.005,8,3,642,1107,0,2.85714285714286,1.36363636363636,0.603383458646617,2.08082706766917
u_u_n_u_u_d_bs__ap__ap_bs,7.005,8,3,642,1107,0,2.85714285714286,1.36363636363636,0.603383458646617,2.08082706766917
n_n_n_d_p_n_ar_ap_bs__ap__ar_ap_bs,7.04,8,1,1078,1193,0,2.85714285714286,0.454545454545455,1.01315789473684,2.24248120300752
n_u_n_d_p_n_ap_bs__ap__ar_ap,7.04,6,1,1082,1195,0,2.14285714285714,0.454545454545455,1.01691729323308,2.24624060150376
u_n_u_d_p_n_not__ap__ar_ap,7.04,6,1,1082,1195,0,2.14285714285714,0.454545454545455,1.01691729323308,2.24624060150376
n_n_u_d_p_n_ar_ap__ap__ar_ap,7.04,6,1,1082,1195,0,2.14285714285714,0.454545454545455,1.01691729323308,2.24624060150376
n_u_u_u_d_p_ar_ap__ap__ap,7.04,6,2,1156,1220,0,2.14285714285714,0.909090909090909,1.08646616541353,2.29323308270677
d_n_n_n_n_d_ar_ap__ap__ar_ap_bs,7.005,8,2,1520,1233,0,2.85714285714286,0.909090909090909,1.42857142857143,2.31766917293233
d_u_n_n_u_d_ap__ar_ap__ap_bs,7.005,8,2,1520,1233,0,2.85714285714286,0.909090909090909,1.42857142857143,2.31766917293233
d_u_n_n_u_d_ar_ap_bs__ap__ar_ap_bs,7.005,8,2,1520,1233,0,2.85714285714286,0.909090909090909,1.42857142857143,2.31766917293233
d_n_u_u_u_u_bs__ar__ar_ap,7.04,6,3,1557,1234,0,2.14285714285714,1.36363636363636,1.46334586466165,2.31954887218045
d_n_n_n_n_d_ap__ar_ap__ar_ap,7.005,6,2,1524,1235,0,2.14285714285714,0.909090909090909,1.43233082706767,2.32142857142857
u_d_u_d_p_u_bs__ar_ap__ar_ap,7.04,6,3,1513,1239,0,2.14285714285714,1.36363636363636,1.42199248120301,2.32894736842105
d_u_u_n_u_n_ar_ap__not__ap_bs,7.04,8,2,1611,1239,0,2.85714285714286,0.909090909090909,1.5140977443609,2.32894736842105
d_u_u_n_n_n_ap__ar_ap__ap_bs,7.04,8,2,1611,1239,0,2.85714285714286,0.909090909090909,1.5140977443609,2.32894736842105
d_n_u_n_n_u_ap_bs__ap__ap_bs,7.04,8,2,1611,1239,0,2.85714285714286,0.909090909090909,1.5140977443609,2.32894736842105
d_u_n_n_n_u_ap__ar_ap__ar_ap_bs,7.04,8,2,1611,1239,0,2.85714285714286,0.909090909090909,1.5140977443609,2.32894736842105
d_n_u_n_u_u_ap__not__ar_ap_bs,7.04,8,2,1611,1239,0,2.85714285714286,0.909090909090909,1.5140977443609,2.32894736842105
d_u_u_n_n_u_not__ar__ap_bs,7.04,8,2,1611,1239,0,2.85714285714286,0.909090909090909,1.5140977443609,2.32894736842105
d_u_n_u_u_d_bs__ar__ar_ap_bs,7.005,8,3,1523,1241,0,2.85714285714286,1.36363636363636,1.43139097744361,2.33270676691729
d_n_n_u_u_d_bs__ar_ap__ar_ap_bs,7.005,8,3,1523,1241,0,2.85714285714286,1.36363636363636,1.43139097744361,2.33270676691729
d_u_n_u_n_n_ar__ap__ap,7.04,6,2,1615,1241,0,2.14285714285714,0.909090909090909,1.51785714285714,2.33270676691729
d_u_n_n_u_n_ar_bs__not__ar_ap,7.04,6,2,1615,1241,0,2.14285714285714,0.909090909090909,1.51785714285714,2.33270676691729
u_n_n_d_p_p_ap__ap__ap_bs,7.04,8,1,1183,1251,0,2.85714285714286,0.454545454545455,1.11184210526316,2.3515037593985
u_u_n_d_p_p_ar__ar_ap__ap,7.04,6,1,1187,1253,0,2.14285714285714,0.454545454545455,1.1156015037594,2.35526315789474
d_d_n_n_u_d_ap_bs__not__ap_bs,7.005,8,2,1961,1259,0,2.85714285714286,0.909090909090909,1.84304511278196,2.36654135338346
n_d_u_u_u_d_ar_ap__ap__ap_bs,7.005,8,2,1961,1259,0,2.85714285714286,0.909090909090909,1.84304511278196,2.36654135338346
d_d_n_n_n_u_bs__ar__ar_ap,7.04,6,3,1988,1265,0,2.14285714285714,1.36363636363636,1.86842105263158,2.37781954887218
n_n_u_d_d_p_ap_bs__ap__ar_ap_bs,7.04,8,2,1585,1273,0,2.85714285714286,0.909090909090909,1.48966165413534,2.39285714285714
n_d_n_u_d_p_bs__ar_ap__ar_ap,7.04,6,3,1620,1291,0,2.14285714285714,1.36363636363636,1.52255639097744,2.42669172932331
d_d_u_n_n_n_ap__ar__ap_bs,7.04,8,1,1983,1294,0,2.85714285714286,0.454545454545455,1.86372180451128,2.43233082706767
n_d_u_n_n_u_ar_ap__ap__ar_ap_bs,7.04,8,1,1983,1294,0,2.85714285714286,0.454545454545455,1.86372180451128,2.43233082706767
u_d_u_n_u_n_ar_ap__ar_ap__ar_ap_bs,7.04,8,1,1983,1294,0,2.85714285714286,0.454545454545455,1.86372180451128,2.43233082706767
n_d_u_n_u_n_ap_bs__ar__ap_bs,7.04,8,1,1983,1294,0,2.85714285714286,0.454545454545455,1.86372180451128,2.43233082706767
d_d_u_u_u_u_ap_bs__ap__ar_ap_bs,7.04,8,1,1983,1294,0,2.85714285714286,0.454545454545455,1.86372180451128,2.43233082706767
u_d_u_u_u_u_ap__not__ar_ap_bs,7.04,8,1,1983,1294,0,2.85714285714286,0.454545454545455,1.86372180451128,2.43233082706767
u_d_u_n_u_n_ap__not__ar_ap_bs,7.04,8,1,1983,1294,0,2.85714285714286,0.454545454545455,1.86372180451128,2.43233082706767
d_d_u_u_n_n_ar_ap_bs__not__ap_bs,7.04,8,1,1983,1294,0,2.85714285714286,0.454545454545455,1.86372180451128,2.43233082706767
d_d_n_u_n_u_ap_bs__ar_ap__ap_bs,7.04,8,1,1983,1294,0,2.85714285714286,0.454545454545455,1.86372180451128,2.43233082706767
n_d_u_u_u_n_ar__not__ar_ap_bs,7.04,8,1,1983,1294,0,2.85714285714286,0.454545454545455,1.86372180451128,2.43233082706767
n_d_u_u_u_n_ar__ar__ap,7.04,6,1,1987,1296,0,2.14285714285714,0.454545454545455,1.86748120300752,2.43609022556391
d_d_n_u_n_n_ar_bs__ar__ar_ap,7.04,6,1,1987,1296,0,2.14285714285714,0.454545454545455,1.86748120300752,2.43609022556391
d_d_n_n_n_n_ar_ap__ar_ap__ap,7.04,6,1,1987,1296,0,2.14285714285714,0.454545454545455,1.86748120300752,2.43609022556391
n_d_u_u_n_n_ar_bs__not__ap,7.04,6,1,1987,1296,0,2.14285714285714,0.454545454545455,1.86748120300752,2.43609022556391
d_n_n_n_d_p_ar__ap__ap_bs,7.04,8,2,1571,1302,0,2.85714285714286,0.909090909090909,1.4765037593985,2.44736842105263
u_d_n_n_d_p_ar_ap_bs__ar_ap__ar_ap,7.04,6,2,1605,1304,0,2.14285714285714,0.909090909090909,1.50845864661654,2.45112781954887
d_d_d_u_n_n_bs__not__ar_ap,7.04,6,3,2424,1304,0,2.14285714285714,1.36363636363636,2.2781954887218,2.45112781954887
n_d_d_d_p_n_ar_bs__ar_ap__ar_ap,7.04,6,1,1963,1306,0,2.14285714285714,0.454545454545455,1.84492481203008,2.45488721804511
d_u_d_u_n_d_ar__ar__ar_ap_bs,7.005,8,2,2399,1314,0,2.85714285714286,0.909090909090909,2.2546992481203,2.46992481203008
u_u_d_n_u_d_ar_bs__ar_ap__ar_ap_bs,7.005,8,2,2399,1314,0,2.85714285714286,0.909090909090909,2.2546992481203,2.46992481203008
n_u_d_u_u_d_ap__ar_ap__ar_ap_bs,7.005,8,2,2399,1314,0,2.85714285714286,0.909090909090909,2.2546992481203,2.46992481203008
d_n_d_u_n_d_ap_bs__ap__ap,7.005,6,2,2403,1316,0,2.14285714285714,0.909090909090909,2.25845864661654,2.47368421052632
n_u_d_n_u_d_ap__ap__ap,7.005,6,2,2403,1316,0,2.14285714285714,0.909090909090909,2.25845864661654,2.47368421052632
n_u_d_u_n_d_not__ar__ar_ap,7.005,6,2,2403,1316,0,2.14285714285714,0.909090909090909,2.25845864661654,2.47368421052632
d_n_d_d_p_n_bs__ap__ap_bs,7.04,8,3,2385,1318,0,2.85714285714286,1.36363636363636,2.24154135338346,2.47744360902256
d_n_u_n_u_n_bs__ap__bs,7.087,7,3,1615,1321,0,2.5,1.36363636363636,1.51785714285714,2.48308270676692
u_n_d_u_n_d_bs__not__ar_ap_bs,7.005,8,3,2402,1322,0,2.85714285714286,1.36363636363636,2.25751879699248,2.48496240601504
d_n_u_u_u_n_ar_bs__ap__bs,7.087,7,2,1641,1328,0,2.5,0.909090909090909,1.54229323308271,2.49624060150376
d_u_n_u_n_n_ap_bs__ar__bs,7.087,7,2,1641,1328,0,2.5,0.909090909090909,1.54229323308271,2.49624060150376
d_u_n_u_u_u_ar_ap__ar__bs,7.087,7,2,1641,1328,0,2.5,0.909090909090909,1.54229323308271,2.49624060150376
d_u_u_u_n_n_ar__ar__not,7.087,6,2,1643,1330,0,2.14285714285714,0.909090909090909,1.54417293233083,2.5
d_u_n_u_u_n_ar_ap_bs__ar_ap__not,7.087,6,2,1643,1330,0,2.14285714285714,0.909090909090909,1.54417293233083,2.5
d_u_u_u_u_u_ap__ar__not,7.087,6,2,1643,1330,0,2.14285714285714,0.909090909090909,1.54417293233083,2.5
u_n_d_d_p_p_bs__ar_ap__ar_ap,7.04,6,3,2081,1334,0,2.14285714285714,1.36363636363636,1.95582706766917,2.50751879699248
d_d_n_d_p_u_not__ap__ap,7.04,6,1,1913,1335,0,2.14285714285714,0.454545454545455,1.79793233082707,2.5093984962406
u_d_u_d_u_p_ar_bs__ar_ap__ar_ap_bs,7.04,8,1,1601,1336,0,2.85714285714286,0.454545454545455,1.5046992481203,2.51127819548872
u_d_u_d_p_p_not__ap__ap_bs,7.04,8,1,1601,1336,0,2.85714285714286,0.454545454545455,1.5046992481203,2.51127819548872
d_u_u_n_d_p_bs__ar_ap__ar_ap,7.04,6,3,2052,1336,0,2.14285714285714,1.36363636363636,1.92857142857143,2.51127819548872
d_u_u_d_n_p_not__ap__ar_ap,7.04,6,1,1606,1337,0,2.14285714285714,0.454545454545455,1.5093984962406,2.51315789473684
d_n_n_n_d_n_bs__ap__ar_ap_bs,7.04,8,3,3188,1347,0,2.85714285714286,1.36363636363636,2.99624060150376,2.53195488721804
n_n_u_n_d_n_bs__ar__ar_ap_bs,7.04,8,3,3188,1347,0,2.85714285714286,1.36363636363636,2.99624060150376,2.53195488721804
n_d_d_u_u_u_ar_ap_bs__not__ap_bs,7.04,8,1,2419,1349,0,2.85714285714286,0.454545454545455,2.2734962406015,2.53571428571429
d_d_d_u_u_n_ar_bs__not__ap_bs,7.04,8,1,2419,1349,0,2.85714285714286,0.454545454545455,2.2734962406015,2.53571428571429
u_n_d_n_u_u_ar__ar_ap__ar_ap_bs,7.04,8,1,2419,1349,0,2.85714285714286,0.454545454545455,2.2734962406015,2.53571428571429
d_u_d_n_n_n_ar_ap__ar__ap_bs,7.04,8,1,2419,1349,0,2.85714285714286,0.454545454545455,2.2734962406015,2.53571428571429
u_d_d_u_u_n_ap__ar__ar_ap_bs,7.04,8,1,2419,1349,0,2.85714285714286,0.454545454545455,2.2734962406015,2.53571428571429
n_u_d_n_u_u_ar__ap__ar_ap_bs,7.04,8,1,2419,1349,0,2.85714285714286,0.454545454545455,2.2734962406015,2.53571428571429
n_d_d_u_u_n_ar_ap_bs__ap__ar_ap_bs,7.04,8,1,2419,1349,0,2.85714285714286,0.454545454545455,2.2734962406015,2.53571428571429
u_n_d_n_n_n_not__not__ar_ap_bs,7.04,8,1,2419,1349,0,2.85714285714286,0.454545454545455,2.2734962406015,2.53571428571429
d_n_d_u_u_u_ar_ap_bs__ap__ar_ap_bs,7.04,8,1,2419,1349,0,2.85714285714286,0.454545454545455,2.2734962406015,2.53571428571429
u_n_d_n_n_n_ar__ap__ap_bs,7.04,8,1,2419,1349,0,2.85714285714286,0.454545454545455,2.2734962406015,2.53571428571429
u_n_d_u_n_n_not__ar__ap,7.04,6,1,2423,1351,0,2.14285714285714,0.454545454545455,2.27725563909774,2.53947368421053
u_n_d_n_u_n_ar_ap__not__ap,7.04,6,1,2423,1351,0,2.14285714285714,0.454545454545455,2.27725563909774,2.53947368421053
u_u_d_n_u_u_not__ap__ap,7.04,6,1,2423,1351,0,2.14285714285714,0.454545454545455,2.27725563909774,2.53947368421053
d_d_d_n_u_u_ap__ap__ar_ap,7.04,6,1,2423,1351,0,2.14285714285714,0.454545454545455,2.27725563909774,2.53947368421053
n_n_u_d_u_p_not__ar_ap__bs,7.04,7,1,1216,1353,0,2.5,0.454545454545455,1.14285714285714,2.54323308270677
d_d_n_n_d_p_ar_ap_bs__ap__ap_bs,7.04,8,2,2014,1357,0,2.85714285714286,0.909090909090909,1.89285714285714,2.55075187969925
n_d_n_u_n_u_bs__ap__not,7.04,6,3,2016,1358,0,2.14285714285714,1.36363636363636,1.89473684210526,2.55263157894737
u_d_d_u_d_p_ar_ap__ar_ap__ap,7.04,6,2,2012,1360,0,2.14285714285714,0.909090909090909,1.89097744360902,2.55639097744361
n_u_d_d_n_p_not__ap__ar_ap_bs,7.04,8,1,2064,1362,0,2.85714285714286,0.454545454545455,1.93984962406015,2.56015037593985
u_d_n_d_n_n_bs__not__ap_bs,7.04,8,3,2847,1363,0,2.85714285714286,1.36363636363636,2.67575187969925,2.56203007518797
d_u_d_d_p_u_bs__not__ap_bs,7.04,8,3,2847,1363,0,2.85714285714286,1.36363636363636,2.67575187969925,2.56203007518797
n_n_n_d_u_u_bs__not__ar_ap_bs,7.04,8,3,2847,1363,0,2.85714285714286,1.36363636363636,2.67575187969925,2.56203007518797
n_n_d_u_d_n_ar_ap_bs__not__ap_bs,7.04,8,2,3185,1364,0,2.85714285714286,0.909090909090909,2.99342105263158,2.56390977443609
d_n_n_u_d_n_not__ap__ap_bs,7.04,8,2,3185,1364,0,2.85714285714286,0.909090909090909,2.99342105263158,2.56390977443609
u_u_n_u_d_n_ar_bs__ar__ap_bs,7.04,8,2,3185,1364,0,2.85714285714286,0.909090909090909,2.99342105263158,2.56390977443609
d_u_u_u_d_n_ar_ap_bs__not__ap_bs,7.04,8,2,3185,1364,0,2.85714285714286,0.909090909090909,2.99342105263158,2.56390977443609
d_u_n_d_d_n_ar_ap__not__ap_bs,7.04,8,2,3185,1364,0,2.85714285714286,0.909090909090909,2.99342105263158,2.56390977443609
d_n_n_d_d_n_ar_ap_bs__ar_ap__ap_bs,7.04,8,2,3185,1364,0,2.85714285714286,0.909090909090909,2.99342105263158,2.56390977443609
d_u_d_u_d_n_not__ar_ap__ar_ap_bs,7.04,8,2,3185,1364,0,2.85714285714286,0.909090909090909,2.99342105263158,2.56390977443609
n_d_u_u_d_n_ap__not__ar_ap_bs,7.04,8,2,3185,1364,0,2.85714285714286,0.909090909090909,2.99342105263158,2.56390977443609
d_d_n_d_u_u_bs__ar_ap__ar_ap,7.04,6,3,2851,1365,0,2.14285714285714,1.36363636363636,2.67951127819549,2.56578947368421
n_u_u_d_n_n_bs__ar_ap__ar_ap,7.04,6,3,2851,1365,0,2.14285714285714,1.36363636363636,2.67951127819549,2.56578947368421
d_n_n_d_u_n_bs__not__ap,7.04,6,3,2851,1365,0,2.14285714285714,1.36363636363636,2.67951127819549,2.56578947368421
u_u_n_d_n_n_bs__not__ar_ap,7.04,6,3,2851,1365,0,2.14285714285714,1.36363636363636,2.67951127819549,2.56578947368421
n_n_u_u_d_n_ap_bs__ar__ar_ap,7.04,6,2,3189,1366,0,2.14285714285714,0.909090909090909,2.99718045112782,2.56766917293233
d_d_d_u_d_n_ar_ap__ar_ap__ap,7.04,6,2,3189,1366,0,2.14285714285714,0.909090909090909,2.99718045112782,2.56766917293233
d_u_u_n_d_n_ar_ap__ap__ar_ap,7.04,6,2,3189,1366,0,2.14285714285714,0.909090909090909,2.99718045112782,2.56766917293233
n_n_d_u_d_n_ar_ap__ar__ar_ap,7.04,6,2,3189,1366,0,2.14285714285714,0.909090909090909,2.99718045112782,2.56766917293233
n_u_d_d_d_n_ar__ar_ap__ap,7.04,6,2,3189,1366,0,2.14285714285714,0.909090909090909,2.99718045112782,2.56766917293233
u_n_d_u_d_n_ar_ap_bs__ap__ar_ap,7.04,6,2,3189,1366,0,2.14285714285714,0.909090909090909,2.99718045112782,2.56766917293233
u_n_u_d_d_n_ar_ap_bs__ar__ar_ap,7.04,6,2,3189,1366,0,2.14285714285714,0.909090909090909,2.99718045112782,2.56766917293233
u_u_n_u_d_n_not__ap__ap,7.04,6,2,3189,1366,0,2.14285714285714,0.909090909090909,2.99718045112782,2.56766917293233
u_n_u_d_u_d_ar_ap__ar__ap_bs,7.005,8,2,2832,1370,0,2.85714285714286,0.909090909090909,2.66165413533835,2.57518796992481
u_n_n_d_n_d_ar_bs__ar_ap__ar_ap_bs,7.005,8,2,2832,1370,0,2.85714285714286,0.909090909090909,2.66165413533835,2.57518796992481
u_u_n_d_u_d_ap__ar__ap_bs,7.005,8,2,2832,1370,0,2.85714285714286,0.909090909090909,2.66165413533835,2.57518796992481
n_d_n_d_n_d_ap_bs__ar__ar_ap_bs,7.005,8,2,2832,1370,0,2.85714285714286,0.909090909090909,2.66165413533835,2.57518796992481
d_n_u_d_n_d_ap__not__ap_bs,7.005,8,2,2832,1370,0,2.85714285714286,0.909090909090909,2.66165413533835,2.57518796992481
d_d_d_d_n_d_ar__ar_ap__ar_ap_bs,7.005,8,2,2832,1370,0,2.85714285714286,0.909090909090909,2.66165413533835,2.57518796992481
d_u_n_d_u_d_ap__ar_ap__ar_ap_bs,7.005,8,2,2832,1370,0,2.85714285714286,0.909090909090909,2.66165413533835,2.57518796992481
d_n_n_d_n_d_not__ap__ap_bs,7.005,8,2,2832,1370,0,2.85714285714286,0.909090909090909,2.66165413533835,2.57518796992481
n_u_d_d_d_p_bs__ar_ap__ap_bs,7.04,8,3,2481,1371,0,2.85714285714286,1.36363636363636,2.33176691729323,2.57706766917293
d_n_u_d_u_d_ar_bs__ar_ap__ap,7.005,6,2,2836,1372,0,2.14285714285714,0.909090909090909,2.66541353383459,2.57894736842105
n_u_d_d_n_d_ar__ar_ap__ap,7.005,6,2,2836,1372,0,2.14285714285714,0.909090909090909,2.66541353383459,2.57894736842105
d_d_d_d_u_d_not__not__ar_ap,7.005,6,2,2836,1372,0,2.14285714285714,0.909090909090909,2.66541353383459,2.57894736842105
u_n_d_d_n_d_not__not__ap,7.005,6,2,2836,1372,0,2.14285714285714,0.909090909090909,2.66541353383459,2.57894736842105
u_u_d_d_u_d_ar_bs__ap__ar_ap,7.005,6,2,2836,1372,0,2.14285714285714,0.909090909090909,2.66541353383459,2.57894736842105
n_u_n_d_n_d_bs__not__ar_ap_bs,7.005,8,3,2835,1378,0,2.85714285714286,1.36363636363636,2.66447368421053,2.59022556390977
d_p_n_u_n_u_ar_ap_bs__ap__ap_bs,7.04,8,6,1393,1379,0,2.85714285714286,2.72727272727273,1.30921052631579,2.59210526315789
d_p_u_n_u_n_ar_bs__ap__ap,7.04,6,6,1397,1381,0,2.14285714285714,2.72727272727273,1.31296992481203,2.59586466165414
n_d_u_d_p_n_ar__ar_ap__not,7.04,6,1,1530,1382,0,2.14285714285714,0.454545454545455,1.43796992481203,2.59774436090226
n_d_p_n_n_u_bs__ap__ar_ap_bs,7.04,8,6,1429,1383,0,2.85714285714286,2.72727272727273,1.34304511278196,2.59962406015038
u_u_d_d_d_p_ap__ar_ap__ar_ap_bs,7.04,8,2,2466,1384,0,2.85714285714286,0.909090909090909,2.31766917293233,2.6015037593985
d_u_d_n_u_n_bs__ar__bs,7.04,7,3,2450,1395,0,2.5,1.36363636363636,2.30263157894737,2.62218045112782
n_u_d_n_u_u_bs__ar_ap__bs,7.04,7,3,2450,1395,0,2.5,1.36363636363636,2.30263157894737,2.62218045112782
u_d_u_u_u_n_ar_ap_bs__ar_ap__bs,7.04,7,1,2015,1396,0,2.5,0.454545454545455,1.8937969924812,2.62406015037594
n_d_u_n_u_u_not__ap__bs,7.04,7,1,2015,1396,0,2.5,0.454545454545455,1.8937969924812,2.62406015037594
d_d_n_n_u_u_ar_bs__not__bs,7.04,7,1,2015,1396,0,2.5,0.454545454545455,1.8937969924812,2.62406015037594
u_d_n_u_n_n_ar_ap__not__bs,7.04,7,1,2015,1396,0,2.5,0.454545454545455,1.8937969924812,2.62406015037594
u_d_n_u_u_u_ar_ap__ar__bs,7.04,7,1,2015,1396,0,2.5,0.454545454545455,1.8937969924812,2.62406015037594
n_d_n_u_n_n_ar_bs__not__not,7.04,6,1,2017,1398,0,2.14285714285714,0.454545454545455,1.89567669172932,2.62781954887218
d_d_n_u_n_n_ar__ar_ap__not,7.04,6,1,2017,1398,0,2.14285714285714,0.454545454545455,1.89567669172932,2.62781954887218
u_d_u_n_n_n_ap__ar_ap__not,7.04,6,1,2017,1398,0,2.14285714285714,0.454545454545455,1.89567669172932,2.62781954887218
n_u_n_u_d_d_ap_bs__ap__ar_ap_bs,7.284,8,2,3206,1399,0,2.85714285714286,0.909090909090909,3.01315789473684,2.6296992481203
d_n_n_u_d_d_ap__ar_ap__ap_bs,7.284,8,2,3206,1399,0,2.85714285714286,0.909090909090909,3.01315789473684,2.6296992481203
u_n_d_d_d_d_ar_bs__ar_ap__ap_bs,7.284,8,2,3206,1399,0,2.85714285714286,0.909090909090909,3.01315789473684,2.6296992481203
n_n_n_u_d_d_ar_ap_bs__ar__ap_bs,7.284,8,2,3206,1399,0,2.85714285714286,0.909090909090909,3.01315789473684,2.6296992481203
n_d_u_u_d_d_ar_ap_bs__ar_ap__ap_bs,7.284,8,2,3206,1399,0,2.85714285714286,0.909090909090909,3.01315789473684,2.6296992481203
u_n_u_u_d_d_ar_ap_bs__ar_ap__ar_ap,7.284,6,2,3210,1401,0,2.14285714285714,0.909090909090909,3.01691729323308,2.63345864661654
u_n_u_u_d_d_ar_ap__ar_ap__ap,7.284,6,2,3210,1401,0,2.14285714285714,0.909090909090909,3.01691729323308,2.63345864661654
d_u_u_u_d_d_ar_bs__ap__ap,7.284,6,2,3210,1401,0,2.14285714285714,0.909090909090909,3.01691729323308,2.63345864661654
u_u_d_u_d_d_ap_bs__ap__ap,7.284,6,2,3210,1401,0,2.14285714285714,0.909090909090909,3.01691729323308,2.63345864661654
u_d_u_d_d_d_not__ap__ar_ap,7.284,6,2,3210,1401,0,2.14285714285714,0.909090909090909,3.01691729323308,2.63345864661654
u_d_n_u_d_d_ap_bs__not__ap,7.284,6,2,3210,1401,0,2.14285714285714,0.909090909090909,3.01691729323308,2.63345864661654
d_n_u_u_d_d_ap_bs__ar__ar_ap,7.284,6,2,3210,1401,0,2.14285714285714,0.909090909090909,3.01691729323308,2.63345864661654
n_n_n_u_d_d_ar__ap__ap,7.284,6,2,3210,1401,0,2.14285714285714,0.909090909090909,3.01691729323308,2.63345864661654
d_n_u_d_d_p_ar_ap_bs__ar_ap__ap,7.04,6,2,2482,1404,0,2.14285714285714,0.909090909090909,2.33270676691729,2.6390977443609
u_d_n_d_n_u_ap_bs__ar__ar_ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
n_d_n_d_n_u_ar_ap_bs__ap__ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
d_u_d_d_u_u_not__not__ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
d_n_d_d_n_n_ar_ap__not__ar_ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
n_n_n_d_u_n_ar__ap__ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
u_n_d_d_p_u_ar_ap_bs__ar__ar_ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
u_d_d_d_u_u_ar_ap__ar_ap__ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
u_d_d_d_u_u_ar_bs__ar_ap__ar_ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
u_u_u_d_u_u_ap_bs__not__ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
d_u_n_d_n_u_ar_bs__ap__ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
u_d_d_d_u_u_not__ar__ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
n_d_d_d_u_u_ap__ar__ar_ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
n_n_u_d_p_u_ar_ap__ar__ar_ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
u_n_u_d_n_u_ap__ap__ar_ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
u_u_n_d_n_n_ar__ar_ap__ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
n_n_u_d_u_n_ap_bs__ar_ap__ar_ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
d_n_u_d_n_n_ar_ap_bs__not__ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
n_d_n_d_n_u_ap_bs__ar_ap__ar_ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
d_d_n_d_u_n_not__ar_ap__ap_bs,7.04,8,1,2846,1404,0,2.85714285714286,0.454545454545455,2.67481203007519,2.6390977443609
n_u_n_d_u_n_ar_ap_bs__ar__ap,7.04,6,1,2850,1406,0,2.14285714285714,0.454545454545455,2.67857142857143,2.64285714285714
d_u_n_d_n_u_not__ar_ap__ar_ap,7.04,6,1,2850,1406,0,2.14285714285714,0.454545454545455,2.67857142857143,2.64285714285714
u_n_u_d_u_u_ar__ar__ar_ap,7.04,6,1,2850,1406,0,2.14285714285714,0.454545454545455,2.67857142857143,2.64285714285714
d_u_d_d_p_n_ar__ar_ap__ap,7.04,6,1,2850,1406,0,2.14285714285714,0.454545454545455,2.67857142857143,2.64285714285714
u_u_u_d_n_u_ap_bs__ar_ap__ar_ap,7.04,6,1,2850,1406,0,2.14285714285714,0.454545454545455,2.67857142857143,2.64285714285714
n_d_u_d_u_u_ar_bs__ar_ap__ap,7.04,6,1,2850,1406,0,2.14285714285714,0.454545454545455,2.67857142857143,2.64285714285714
d_d_u_d_p_n_ar_bs__ar__ap,7.04,6,1,2850,1406,0,2.14285714285714,0.454545454545455,2.67857142857143,2.64285714285714
u_n_d_d_p_u_ar_ap__ar__ar_ap,7.04,6,1,2850,1406,0,2.14285714285714,0.454545454545455,2.67857142857143,2.64285714285714
n_n_n_d_n_u_ar__not__ar_ap,7.04,6,1,2850,1406,0,2.14285714285714,0.454545454545455,2.67857142857143,2.64285714285714
